Class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
At2g38350,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g38360,GO:0016192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g47700,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g47690,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g38410,GO:0006886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g47680,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g47670,GO:0003333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g38450,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g38465,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g38480,GO:0010162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g38500,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g38510,GO:0006855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g47620,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g38550,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g47610,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48010,GO:0043086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g37035,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g37030,GO:0009733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35733,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35520,GO:0006487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35585,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35600,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35612,GO:0048364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48390,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35635,GO:0006511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35640,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35658,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35680,GO:0035335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48370,GO:0055085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35710,GO:0006486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35736,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g37025,GO:0031627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35750,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48350,GO:0006412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35780,GO:0051603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35790,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35800,GO:0055085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35850,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48330,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35900,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35920,GO:0006396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48325,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35950,GO:0009561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35500,GO:0019632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35490,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35480,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35470,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g34990,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48550,GO:0006886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48540,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35050,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35060,GO:0071805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35075,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35090,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48530,GO:0006511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35120,GO:0019464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35140,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35150,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35170,GO:0032259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48510,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35200,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35215,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35240,GO:0080156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35260,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35280,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35290,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48480,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48460,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48450,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35420,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g35990,GO:0009691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48280,GO:0009658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36026,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48180,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48175,GO:0009451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48170,GO:0043248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36580,GO:0006096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36640,GO:0048367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36650,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36660,GO:0006417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36680,GO:0015031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36690,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36695,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36724,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48145,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36815,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48120,GO:0006470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36835,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36840,GO:0008152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48095,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36895,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48040,GO:0006470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36920,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36930,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36940,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g37010,GO:0055085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g37020,GO:0016070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36470,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48190,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36030,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36440,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36040,GO:0003333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48230,GO:0008643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36090,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36110,GO:0090305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48220,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36145,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36170,GO:0006412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36180,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36200,GO:0007018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36210,GO:0009733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36220,GO:0009061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36230,GO:0000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36250,GO:0010020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48210,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36295,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36300,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36325,GO:0016042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36355,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36370,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36380,GO:0055085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48200,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g48195,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36420,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g30290,GO:0015031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g30270,GO:0006952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g30260,GO:0000354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24310,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24120,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24130,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24140,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24190,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51250,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24230,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51240,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51230,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24270,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24280,GO:0006508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24285,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24350,GO:0006397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24620,GO:0048544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24390,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24395,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24400,GO:0009733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24410,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24460,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24470,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24480,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51200,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24550,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24560,GO:0016042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51172,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24090,GO:0006412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24080,GO:0043161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24030,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23985,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23440,GO:0048364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23460,GO:0007186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23530,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23540,GO:0016042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23580,GO:0009696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23590,GO:0032259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23600,GO:0009696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23640,GO:0071786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23660,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23670,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23755,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51270,GO:0007165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23790,GO:0070588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51260,GO:0016024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23810,GO:0050829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23830,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23834,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23840,GO:0090305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23860,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23910,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23930,GO:0000398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23940,GO:0006624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23950,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24617,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24630,GO:0071555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25790,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25565,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25320,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25330,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g50980,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25409,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25410,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25420,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25460,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25480,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25500,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25510,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25520,GO:0008643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25570,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51150,GO:0006508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25580,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25590,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25605,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25625,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25670,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25680,GO:0015689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25690,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25720,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25735,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25740,GO:0006508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25770,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25310,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25290,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25260,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25240,GO:0010951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24780,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51100,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24830,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51080,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24860,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24870,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24880,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24945,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24960,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24980,GO:0009664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g24990,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51060,GO:0006342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25050,GO:0006470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51055,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25120,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25169,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51010,GO:0090305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g50990,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25190,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25200,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25210,GO:0006412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25220,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25230,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51300,GO:0002084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23400,GO:0016094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23390,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21980,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21780,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51670,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51650,GO:0015986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21820,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21830,GO:0035556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21850,GO:0035556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21860,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21910,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51640,GO:0006887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21950,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51620,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g22000,GO:0006952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g23370,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51610,GO:0098655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g22030,GO:0032259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g22050,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g22060,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g22070,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g22080,GO:0006979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g22088,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g22100,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g22122,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51590,GO:0006491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g22160,GO:0006508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51680,GO:0009698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21680,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21655,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51730,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21190,GO:0006621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21195,GO:0006979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21200,GO:0009733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21220,GO:0009733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21235,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21237,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21260,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21270,GO:0006511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21300,GO:0007018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g51790,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21340,GO:0006855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g21350,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
